state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
California,06,25428,2/19/14,Stockwatering,livestock,SURFACE WATER,3310,0.446
California,06,30759,9/26/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,57935,4/16/16,Stockwatering,livestock,SURFACE WATER,3310,0.056
California,06,7942,9/26/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,13688,11/18/77,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,734,9/11/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,9950,8/4/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,22504,1/2/98,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,35512,9/2/75,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,45982,1/2/98,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,1241,3/13/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,1609,12/15/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,27819,11/19/97,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,578,7/13/56,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,36731,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.006018725
California,06,8576,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.011140056
California,06,37220,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.018715294
California,06,13486,7/29/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,24298,3/2/89,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,15035,12/15/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,30258,12/15/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,26395,12/21/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,29209,8/4/66,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,32459,1/20/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26199,7/11/56,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,20652,5/18/92,Stockwatering,livestock,SURFACE WATER,6532,0.001717425
California,06,27444,1/1/66,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,33934,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,56899,6/30/10,Stockwatering,livestock,SURFACE WATER,3310,0.016
California,06,26284,9/22/15,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,32550,12/30/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,1795,12/30/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,2894,8/19/58,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,32162,7/26/11,Stockwatering,livestock,SURFACE WATER,1111,0
California,06,11015,12/23/97,Stockwatering,livestock,SURFACE WATER,5561,0
California,06,3121,6/26/97,Stockwatering,livestock,SURFACE WATER,3310,0.41
California,06,36973,4/23/08,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,36461,7/29/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,34255,11/20/98,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,7717,5/3/76,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,6752,1/14/75,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,38515,12/30/75,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26311,2/21/58,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,58586,7/1/10,Stockwatering,livestock,SURFACE WATER,3310,0.01
California,06,45815,12/30/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,26248,2/11/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,40177,10/6/97,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,13185,11/2/77,Stockwatering,livestock,SURFACE WATER,3313,0
California,06,57242,8/24/10,Stockwatering,livestock,SURFACE WATER,3305,0.045
California,06,30807,9/27/77,Stockwatering,livestock,SURFACE WATER,2206,0
California,06,1431,6/10/70,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,3656,12/30/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,24911,11/1/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,13681,11/3/77,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,41794,4/18/90,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,36427,3/29/76,Stockwatering,livestock,SURFACE WATER,3310,0
